Gene,GSM494565,GSM494594,GSM494604,GSM494564,GSM494591,GSM494567,GSM494602,GSM494613,GSM494589,GSM494598,GSM494593,GSM494583,GSM494612,GSM494558,GSM494556,GSM494559,GSM494571,GSM494614,GSM494603,GSM494568,GSM494572,GSM494600,GSM494562,GSM494615,GSM494582,GSM494599,GSM494610,GSM494587,GSM494581,GSM494580,GSM494563,GSM494576,GSM494605,GSM494584,GSM494586,GSM494578,GSM494585,GSM494611,GSM494560,GSM494595,GSM494570,GSM494597,GSM494607,GSM494561,GSM494569,GSM494592,GSM494577,GSM494588,GSM494590,GSM494609,GSM494608,GSM494606,GSM494574,GSM494573,GSM494566,GSM494601,GSM494557,GSM494579,GSM494596,GSM494575,GSM494625,GSM494654,GSM494664,GSM494624,GSM494651,GSM494662,GSM494627,GSM494673,GSM494649,GSM494658,GSM494653,GSM494643,GSM494672,GSM494618,GSM494631,GSM494619,GSM494674,GSM494616,GSM494663,GSM494628,GSM494632,GSM494660,GSM494622,GSM494642,GSM494647,GSM494659,GSM494670,GSM494675,GSM494641,GSM494636,GSM494640,GSM494623,GSM494644,GSM494646,GSM494665,GSM494638,GSM494645,GSM494671,GSM494655,GSM494620,GSM494630,GSM494657,GSM494667,GSM494621,GSM494629,GSM494637,GSM494652,GSM494648,GSM494650,GSM494669,GSM494666,GSM494668,GSM494633,GSM494634,GSM494639,GSM494661,GSM494617,GSM494626,GSM494656,GSM494635
F12,8.42275,7.8519,6.93447,7.25794,8.63865,8.28763,7.71203,6.92636,8.07925,8.14217,6.84414,9.33206,7.23643,7.28635,7.02373,8.11218,7.94276,7.88676,7.45011,6.98511,7.37768,7.27336,10.1143,9.11213,9.32113,7.65213,7.90952,7.9153,7.38602,7.31927,8.5639,7.64633,6.96667,8.24791,9.22191,7.36323,8.22222,7.08065,7.64061,8.08607,7.42199,8.211,6.7307,7.45624,6.68945,6.971,8.09453,7.9014,8.21849,7.65547,7.91942,7.45668,8.86808,7.74417,6.87801,8.00366,7.0084,7.36148,10.6574,7.4811,6.56211,8.28692,6.4202,6.8187,6.98747,7.0588,7.03213,6.93727,6.87836,6.63829,6.37072,6.98587,6.65286,6.61166,7.70438,6.62754,6.82631,6.57456,7.30864,6.78408,6.63705,6.42999,6.78013,6.76898,6.67496,6.83207,7.01016,7.40171,6.98717,6.90734,7.34451,7.01818,6.74163,7.08822,6.3417,6.74321,6.83505,6.96271,6.75315,6.6229,6.84536,8.8507,6.5494,6.80753,6.76456,6.97227,6.83183,6.4792,7.16324,6.66973,6.33447,6.91306,6.71621,6.97885,6.73493,7.71456,6.4237,6.61647,7.46248,7.01107
F13A1,10.6098,9.44078,11.7258,9.07505,6.79942,10.0176,10.3358,9.23697,9.57086,10.8844,9.32089,10.3353,9.49815,9.79748,8.56222,9.4571,8.61661,7.73469,9.817,10.4112,7.27969,10.01,9.17546,9.1194,7.73822,10.6574,10.1638,9.54368,9.11963,9.39796,8.83116,9.11893,10.5284,9.72671,9.4949,10.2695,9.37447,9.54208,9.15674,9.68845,11.5808,10.2472,10.1162,9.91811,10.5844,8.79896,9.11084,11.0045,8.94684,10.9054,10.0395,10.1013,10.784,7.99416,11.226,10.3099,9.01627,12.2043,9.66646,9.58522,9.60535,9.87639,9.47091,9.60797,9.32263,9.79467,10.825,9.50402,10.2763,12.1887,10.2467,9.74707,9.74488,8.45624,8.57557,9.90479,9.42868,10.0551,9.40852,9.8128,8.83195,9.18902,9.35316,9.45084,9.66146,10.4959,9.8075,9.19341,8.00345,9.5045,9.20356,9.43954,10.9411,9.96118,10.1908,9.87501,9.84741,10.4909,10.2847,9.72949,9.52998,8.51974,9.27464,9.9827,9.29454,9.80166,8.96246,10.0474,10.466,9.89387,10.0486,10.3851,9.06965,10.7732,9.85445,9.8813,9.74775,8.60542,9.99063,10.9821
F2R,8.30196,7.55956,10.3183,9.33937,6.94685,8.44301,8.43833,6.45086,8.34638,7.60551,8.70671,8.83059,7.26617,9.41815,10.9286,8.74258,8.25712,8.52408,9.03626,9.44005,9.07741,8.50997,8.36133,9.36114,7.31323,9.37473,9.56901,6.84906,7.98724,9.45208,9.43001,10.0641,8.11885,8.56711,9.06489,8.56824,8.11538,7.43668,8.94244,7.94777,9.24423,8.61432,9.20187,8.72997,8.99932,8.50686,8.85266,8.58588,8.20928,9.14653,8.7567,8.33389,8.48966,8.41604,9.05772,9.11593,9.14871,9.41838,7.06039,8.40736,8.41375,5.94053,8.90879,8.49694,8.85556,9.462,8.66299,8.24016,8.64472,8.91234,8.75807,8.71771,7.52688,9.31567,8.40452,7.94209,8.04108,8.92374,8.77691,9.25186,8.60577,8.5555,9.71648,8.94639,8.62356,8.44755,8.94789,8.73528,8.55476,8.82481,8.79044,8.51795,7.92071,9.04095,8.37758,8.60106,8.57471,8.55039,9.01969,8.77053,7.98115,6.66691,8.45294,9.14056,8.75461,8.81239,9.0896,8.43619,7.90253,9.23054,8.59159,8.76623,7.89955,7.89035,8.39297,8.91836,8.92748,8.97006,8.29056,9.09173
F2RL1,9.5969,8.6983,8.05477,10.7965,9.4113,9.27887,9.73537,9.10287,9.16972,9.39225,9.8987,9.99565,9.93471,8.13439,11.8313,10.8205,6.87863,10.679,10.7871,10.4918,9.89768,10.0146,9.97958,10.5208,12.1275,10.4632,9.0851,9.47035,9.38486,9.38558,10.0139,9.33001,8.15649,8.69158,11.0178,9.47141,10.5608,9.83195,9.99319,8.76507,10.081,9.26758,7.43845,9.63482,9.2203,9.76683,10.7238,10.0779,8.95121,10.6522,9.7614,9.45789,9.90516,10.5233,9.68018,10.0653,9.58697,9.51295,8.18691,10.9974,8.07614,5.15534,8.11538,8.78668,7.13842,8.09421,7.78826,8.70401,7.97409,8.6405,8.58184,8.50722,8.9889,7.66826,8.23399,8.21679,8.48183,7.91244,9.86914,9.40288,8.38767,7.89512,9.46005,7.70701,8.20966,7.58291,9.3573,7.06763,8.01824,8.29745,7.2402,9.51127,8.29331,8.52157,8.55091,8.2515,8.39964,8.49452,8.29105,8.73508,8.33578,7.19962,8.20704,8.59826,8.13766,8.29056,8.4175,8.77214,7.00628,8.86558,8.26561,8.9607,8.38005,8.17251,8.17698,8.26048,7.73822,8.06827,6.30036,8.30879
F3,8.55885,7.81719,9.42424,9.77308,8.58104,9.13564,8.80928,9.77401,9.07438,8.64105,8.29242,7.3584,8.12717,9.73047,12.353,8.86305,7.3187,9.65669,9.73959,9.93038,8.70687,9.50551,8.49711,9.12558,9.19275,10.3169,9.12475,8.39766,7.60897,8.52683,9.1057,8.48596,9.05551,8.10995,8.8929,7.90512,8.19749,8.98571,9.66708,8.78289,9.45013,9.13628,9.56874,9.12841,9.60737,8.94061,8.52298,7.93979,8.31406,8.68647,9.06219,8.61448,7.77729,8.33515,9.81738,9.87089,8.37491,8.33279,9.43001,7.86337,10.5269,9.1967,10.3575,10.4239,9.89804,9.26587,10.129,9.84741,10.1782,11.0691,10.1684,10.1933,9.92781,10.4097,9.83395,10.7637,9.83982,9.76291,10.1226,10.3455,10.2586,9.70756,9.6008,9.87297,10.095,10.2295,9.6775,9.15986,9.71834,9.8643,9.88676,10.3561,9.79658,9.6507,9.15278,8.61772,9.99385,9.74707,9.531,11.2571,10.0745,6.86373,9.86135,10.5438,9.83792,9.67339,9.65481,10.5418,9.95735,9.54749,9.64316,9.84461,10.2863,9.13698,9.84706,10.2546,9.85677,10.2695,8.08488,9.35821
F5,6.13893,5.25861,5.36183,9.96887,4.98642,5.55614,5.58782,6.27174,6.9034,6.12544,5.68167,5.80493,5.29041,6.64831,11.7208,5.52009,5.96552,6.98181,7.44741,7.75905,6.9145,8.74759,6.01088,6.16752,9.68239,6.22077,6.84934,5.96271,5.67304,6.12979,5.95164,6.25077,6.04149,8.43532,5.18713,5.25358,10.4371,6.1356,7.42891,10.6164,7.99111,6.11448,7.19542,7.16295,6.54028,5.63926,5.50745,7.39233,5.9133,5.64529,6.86675,5.5697,6.42199,7.95845,6.55136,5.58731,5.57132,5.96609,8.06397,5.87955,8.19378,5.57454,6.84285,6.73846,5.44996,6.67287,7.28681,6.61359,5.85617,7.76345,6.47534,6.52739,6.36768,5.23894,5.25832,6.6333,6.20333,5.58187,7.28521,7.67038,5.75697,5.59035,6.64981,5.64397,6.45725,6.1985,8.27268,8.21264,5.65537,5.67214,5.75593,8.77331,5.85692,6.28851,5.70976,6.00177,6.28167,5.93316,6.29774,6.79845,6.13234,5.5872,6.40641,6.17221,7.24528,5.71277,5.76026,8.09404,6.40562,5.55287,5.64836,7.754,6.20412,5.82203,6.03105,5.96769,5.75308,6.3455,5.61696,6.61569
F8,8.08088,7.31621,8.51351,8.69219,7.18445,8.79218,9.05079,9.37371,8.43909,8.66562,9.09367,8.31642,9.54636,9.32639,9.11548,9.22143,8.04056,9.11614,8.63975,8.71148,7.98428,8.19328,6.74497,9.13945,6.83725,9.03665,7.76196,8.54512,9.35821,8.41316,8.17005,7.44615,10.1254,8.56824,6.91761,9.68178,9.83256,8.61129,8.77478,8.72582,9.51075,7.37627,8.85576,9.75885,9.30742,8.55639,8.18539,9.26009,8.1129,9.28584,9.28507,9.18283,8.45658,9.05311,8.88816,9.10329,9.15213,8.64586,6.37807,9.01547,8.36901,7.76422,10.4508,10.1954,8.58482,9.70047,9.97958,9.58382,9.8699,9.93584,10.1824,9.05045,9.81079,8.88854,9.19814,9.87463,10.5418,9.281,8.90343,9.89594,10.3165,10.2638,8.63363,10.9523,9.55028,10.9364,9.25448,8.86224,9.6561,10.3089,8.65321,10.2855,10.883,10.3209,9.9721,10.3676,9.37194,9.68641,9.75764,9.87894,9.44851,8.5939,9.79253,10.304,9.8045,9.698,9.56274,9.39151,9.82001,9.85478,9.89044,10.0946,9.32184,10.5533,10.741,9.28923,10.1634,9.87994,8.95627,9.61154
FA2H,8.31306,7.06484,6.50906,10.3436,8.99396,7.29745,6.79099,6.68678,8.44576,7.76831,7.78559,7.39906,8.97584,7.22945,11.2675,8.09302,5.80099,7.44615,6.60315,6.66961,8.78085,8.23779,8.49362,6.53327,9.69554,6.8578,7.06039,7.95489,7.23629,7.9036,6.26702,7.10202,5.90879,7.61527,9.87959,7.19599,8.03709,7.29538,8.00224,10.2582,7.71325,6.17711,6.39623,6.99272,6.60476,7.55507,7.5461,6.84494,6.71462,7.13448,6.99876,7.507,6.03346,7.93574,7.19599,6.90987,7.44554,6.6311,7.82778,9.07658,6.07079,6.35551,5.36948,6.44853,4.86505,6.45561,6.56892,6.30081,6.18805,6.50088,6.3086,6.28245,7.39774,6.12771,6.3311,6.65286,6.203,6.30068,5.75697,5.78728,6.39038,6.24192,6.3264,6.17794,6.1728,6.4634,5.63595,5.07631,5.7463,6.15998,6.3649,6.05981,5.84123,6.62036,6.2085,6.48128,6.34739,6.15254,6.11603,6.91787,6.75029,6.45701,6.2678,6.1799,6.49898,6.45383,6.15245,6.06822,5.92869,6.25971,6.25586,6.36437,6.64084,6.28719,6.12036,5.37419,6.08433,5.84314,6.2832,6.34517
FABP4,8.37677,9.3247,10.9273,7.14026,4.30914,10.7927,6.74943,6.84735,8.25114,6.82998,7.3959,6.82382,6.77054,8.13643,7.58353,7.24312,7.93185,6.1617,11.4267,10.6012,5.14595,8.22408,6.28851,6.4567,5.11173,7.15715,8.59521,5.94042,8.53772,8.69613,5.41605,6.42957,11.3966,9.29431,5.57169,9.25933,8.62376,6.63445,6.17015,5.75768,11.9449,5.87934,10.6339,10.4163,10.5371,9.08101,5.41992,9.35172,6.65208,9.20623,8.72732,9.46117,7.39365,8.2768,9.53049,9.31489,8.24369,9.6832,4.74275,6.47975,11.4123,11.1164,11.8673,13.3524,11.4043,12.1543,12.1217,12.2298,11.9831,12.3595,11.7182,12.3073,12.1256,10.0082,11.6182,12.4242,12.6625,11.617,12.0249,12.3162,12.4169,12.344,9.76225,11.8686,12.5325,11.7404,11.4512,8.51106,9.8177,11.7599,11.9434,11.2268,12.8551,12.244,10.1166,12.4081,12.0859,11.5749,12.6749,11.6663,13.2913,5.564,11.8201,11.8913,12.0056,12.2043,10.4203,12.8515,11.3946,11.9202,12.1543,11.6006,12.9878,11.702,11.8913,12.0183,11.7456,11.2225,8.97706,12.6625
FAM101B,9.95799,9.40368,9.56055,9.91596,6.91774,8.49826,7.87393,7.75367,9.48849,8.62844,8.71131,8.27097,6.63507,10.6846,9.15674,8.66544,9.63305,7.8976,10.5821,10.1891,8.85643,9.37627,7.73401,8.9355,7.99584,8.48722,9.18413,9.10208,8.4,9.96533,10.0202,7.97515,9.38736,9.29554,8.56411,8.94596,8.51757,8.46478,9.61099,9.09563,10.0876,8.99677,8.95369,10.9192,9.80717,8.49038,9.24528,9.46334,8.84484,8.33263,7.99398,8.02424,9.41674,9.05248,9.76873,8.83452,8.13662,10.5182,9.28969,8.08863,11.7599,10.1649,10.2117,9.99792,9.6805,9.93359,10.0859,10.5586,9.5728,10.227,9.963,10.3504,8.8925,10.2333,8.47683,10.1925,9.2661,10.0683,11.551,9.82492,9.698,10.3467,11.8851,9.90615,9.30297,9.8131,11.6296,9.31783,9.72467,10.3958,10.5093,11.3995,10.1254,9.94783,9.36089,9.53482,9.88235,9.48147,9.737,10.8238,10.2763,9.45135,9.93281,10.4607,9.8827,9.64196,9.40852,11.235,9.80195,8.96592,9.32682,10.4825,9.44698,9.06512,9.85413,10.3223,10.068,10.2898,10.0608,10.4069
FAM107A,6.61777,8.92518,9.94596,7.64449,6.68868,8.85537,6.58072,7.46187,7.06915,5.57189,7.20038,7.08912,6.85944,11.2138,8.02156,8.4686,9.11066,7.64354,11.4503,11.7337,6.16403,6.1777,5.70815,9.374,5.35623,8.12063,6.95727,6.77152,8.3489,8.11851,6.16247,5.81101,9.61381,7.88414,6.03916,8.53056,7.00543,5.93015,7.04765,5.90023,8.25097,6.71287,9.08331,9.58041,11.1487,7.5694,6.40038,7.13815,7.73215,8.63064,10.3436,8.71521,6.16906,7.41984,8.71013,8.76295,7.89094,6.22356,7.00795,5.76269,12.3551,12.0426,11.8499,11.9449,11.6651,11.5692,11.8913,11.1503,10.7518,9.9412,11.3966,12.7555,11.4851,12.9878,10.5869,11.7775,11.3759,11.2454,12.3728,12.0321,10.5468,10.3966,9.71405,10.9293,11.5226,11.225,11.0139,7.99163,12.0818,11.8574,11.9525,10.9446,10.917,11.8574,9.25886,10.1056,12.0121,10.784,11.2986,11.9925,9.29407,8.05666,12.056,11.4947,12.2459,11.843,10.6846,9.76522,11.3271,11.2658,11.4341,12.0951,10.0325,10.1572,11.8341,12.3073,11.3244,12.0695,9.817,10.4121
FAM118B,8.45046,8.64607,8.37937,8.30073,7.57671,8.43048,9.3105,9.16504,8.32169,8.77497,8.33389,8.38247,9.55714,6.88473,8.15136,8.8334,5.96822,8.61129,8.3517,8.09484,7.90377,8.87383,8.28498,8.03629,8.41565,8.9991,7.91298,9.57586,9.75975,8.45127,7.78638,8.5317,8.9158,8.38484,8.97831,8.25712,8.75404,9.23647,8.44154,9.76291,9.00045,7.86921,8.3315,8.73599,8.43619,8.22208,8.22986,9.02093,8.13643,8.30409,8.83772,9.19901,8.57278,7.83652,8.4107,8.87507,7.52842,8.45441,7.04111,8.73253,8.37742,7.3437,8.40825,8.16557,8.00383,8.37406,8.04764,8.73698,8.39368,8.91296,8.38113,8.09774,8.78006,7.18534,7.92841,7.9017,8.50815,7.99619,8.46582,8.09584,8.8154,8.01489,8.52888,8.09004,8.64701,8.20134,7.86598,8.42682,8.83216,7.81121,7.79363,7.97647,8.99047,8.72639,9.02781,8.45349,8.57029,8.60762,9.1837,8.15715,8.29723,7.66509,8.24666,7.9036,8.39159,7.93065,8.15578,8.32028,7.39934,8.28318,8.24503,8.49245,8.65691,8.47649,8.18004,8.27356,7.70583,8.12502,7.89079,8.6878
FAM124A,6.18189,5.46908,5.70877,5.92795,5.13741,5.37826,5.65902,5.56481,5.15176,5.8928,5.58016,5.90242,5.2902,6.00261,6.19351,5.29262,5.38536,5.23807,5.6111,5.9232,5.16251,5.58196,5.56755,5.54506,5.01079,5.66799,5.85671,5.81494,5.56961,5.74352,6.73336,5.78134,5.81341,5.71136,5.40815,5.44433,5.63771,5.67,5.5917,5.15007,6.97508,6.01066,5.82716,7.00586,5.71013,5.42334,5.91171,6.25529,5.50796,6.26847,6.04954,5.24018,5.661,5.90481,5.96135,5.44395,5.68876,6.19403,5.69418,5.52217,6.7534,6.27666,6.10371,6.95492,6.53144,5.88779,6.39791,6.30906,7.06499,6.37785,6.31146,7.14184,5.83477,6.16825,5.62676,6.98972,6.36663,6.13388,6.15563,6.74222,5.97121,6.62036,7.04915,6.52466,6.46933,6.34086,6.4436,7.36842,6.29691,6.21104,7.11941,7.21938,5.8536,6.59965,5.91622,5.99317,6.24607,5.71492,6.03012,6.49289,6.54808,5.19804,5.90624,7.07667,6.44603,6.68728,6.54309,7.34477,5.83131,6.19268,6.11015,6.01043,6.35817,6.0749,6.37128,6.34465,6.12179,6.153,5.69954,6.14148
FAM124B,5.53048,5.95656,6.58861,6.2958,5.85578,5.64804,5.18723,5.24933,5.1472,5.7294,5.52884,6.13732,5.30173,6.47769,5.99066,5.24237,6.13722,5.0174,5.92869,5.63744,5.37346,5.56513,5.65537,5.71094,5.28968,5.03702,5.72518,5.73105,5.97533,5.90899,5.59764,5.62997,5.91435,5.84347,5.43159,5.47625,5.01865,5.90428,5.93047,5.42864,6.10894,5.79634,5.93316,5.4546,6.3775,5.34716,5.76303,6.34434,6.14655,6.15113,5.55483,5.93187,5.54538,5.52875,6.02354,5.89424,5.0377,5.89812,6.18987,5.07233,6.54593,5.91601,6.54414,6.12859,6.26551,7.03396,6.11025,6.5651,5.95487,5.30929,6.04559,6.55867,6.56086,6.49492,5.47577,7.00199,6.84209,7.53883,6.40414,6.96987,5.85342,5.66682,6.80719,7.35377,6.40831,6.55695,5.42419,5.55692,7.06835,6.21599,6.75977,5.34736,6.05916,6.1497,5.91171,5.90325,6.25881,6.23987,6.75803,6.22609,6.27049,5.65325,6.2322,6.57059,6.16752,7.04012,6.47489,5.94857,5.97449,7.13815,7.15376,5.73876,5.54028,6.80667,6.00788,6.81427,6.54833,6.43057,5.95507,6.75884
FAM13C,6.38523,5.13218,8.68506,7.9527,5.05071,6.4826,6.04883,5.60346,6.90409,6.69035,6.68277,5.50421,4.76488,9.13039,7.73269,6.75127,7.21922,6.50906,6.55085,6.39427,5.71463,7.02587,4.87084,7.04725,5.44168,7.92568,5.58322,5.19563,6.66858,6.62867,7.1628,5.4336,8.6186,6.93504,6.64712,7.62876,5.12762,6.3604,6.49223,4.94305,9.00469,5.2129,7.6032,8.20809,8.37066,6.97435,6.14239,8.10626,4.38052,7.51925,6.0267,7.83891,6.41264,6.56019,7.15223,6.1725,6.13465,6.99299,4.2284,6.12317,8.61093,5.13173,8.76681,8.46369,8.14439,8.52888,8.5001,8.12627,9.16442,8.40469,8.72317,8.2304,7.60804,8.50928,7.05638,9.35197,8.60818,9.52808,7.27453,8.38411,8.48146,9.166,8.14217,8.81905,8.4522,8.84128,5.98031,6.54474,8.12007,9.16196,8.0592,7.62221,8.3681,9.03447,8.68157,8.54949,8.39983,8.34466,8.81499,8.72377,8.91981,4.82403,8.42347,9.49661,7.21689,8.85776,8.73171,8.62887,6.94549,8.45407,9.63363,7.0109,8.83859,9.36308,9.14717,8.22948,9.29777,9.23153,6.61535,9.62841
FAM162A,6.22244,4.53632,5.93219,6.81525,4.40283,6.7914,6.91674,5.43607,6.7032,4.88537,6.23493,4.79447,5.96284,5.2842,7.86999,7.60368,5.11699,5.2243,5.3994,5.2813,5.42655,6.31449,4.53843,6.71424,6.76795,5.98505,4.91374,5.95993,5.70305,5.8352,6.11818,6.15113,5.92309,5.00969,5.19571,6.59224,5.87875,5.59404,6.8417,4.89313,6.94435,5.00754,5.47126,5.97266,6.22811,6.57746,5.36524,7.47676,4.64441,6.27416,6.09919,6.05916,7.71862,6.49822,6.07882,5.46938,6.10102,6.20324,4.43545,5.0598,6.4414,4.70319,6.39603,6.7963,5.37685,6.50608,6.16306,6.32595,7.17582,5.21145,6.48743,6.68228,6.21104,5.65027,5.54605,7.30816,6.20043,6.46569,5.63058,6.0978,6.4123,7.0572,5.66754,6.18039,6.27192,6.70409,4.89469,5.9251,6.07628,6.78726,6.529,6.18805,6.48584,6.3086,5.77325,6.26347,6.37795,6.48102,6.4686,7.15347,7.69647,4.62431,6.03712,7.39444,5.76548,6.86632,6.72491,7.19631,4.95545,6.53188,6.85642,5.84698,6.96753,7.0324,6.64407,5.79486,6.23593,6.25935,5.09833,7.02736
FAM175A,7.72989,5.18267,7.80766,7.07909,5.19166,6.89351,7.67516,6.1134,7.03498,6.39491,6.9361,7.25964,7.76245,6.51651,6.44935,7.16824,5.46692,6.04388,6.78394,6.61481,6.24043,6.32304,6.91031,6.28889,7.67055,7.17533,6.17451,7.03155,7.86126,6.80939,7.33202,7.59191,8.52529,6.90238,7.93574,7.02855,6.94685,6.61596,6.7963,7.25641,6.7825,6.44517,7.88239,7.05314,6.9601,7.33532,6.49957,7.56597,5.48329,8.22392,7.09981,7.42556,6.30632,6.6362,7.13554,6.71697,6.04633,7.44632,4.92659,7.17457,7.67612,5.09548,8.15869,6.95262,5.81881,7.58447,6.67059,7.15538,6.93639,7.31855,7.19947,7.15223,7.29977,6.25125,6.75642,7.28295,7.28141,6.90024,6.96778,6.85834,7.52599,7.18927,6.99143,6.97508,7.32265,7.26199,6.19461,6.36945,7.12585,7.26167,6.85834,6.96498,7.49884,7.40219,8.30842,7.71301,7.45417,7.47788,7.79801,7.3165,7.08968,5.3993,7.38278,7.36707,6.39175,7.0097,7.4788,8.04725,5.61938,7.63143,7.99602,7.36721,7.64603,7.59287,7.36875,6.73446,6.80667,6.95221,5.58876,7.4038
FAM175B,6.979,5.73561,7.94094,7.42089,5.79393,6.75114,7.93265,7.28112,6.92264,8.29019,7.60031,7.63098,8.12302,6.80035,7.42311,6.99448,6.13318,7.06639,7.26665,7.48252,6.45344,7.29939,7.54713,7.29745,8.62844,7.91802,7.59302,7.66594,7.28437,6.46182,7.9722,7.3612,7.85475,7.94979,7.9894,6.88291,8.60312,8.35086,6.89119,7.37612,7.08751,6.50389,7.94711,7.24312,7.61391,8.00277,7.11311,7.4355,4.90265,7.43466,7.57379,7.88069,7.94979,7.36323,7.63427,6.95508,7.06291,7.67761,5.58104,7.87358,7.06394,5.26727,7.8577,7.38426,7.2386,7.10032,6.77097,8.10609,7.37739,7.75905,7.90745,6.85916,8.3424,7.46965,6.97871,7.42657,8.18799,7.32563,7.29964,7.53371,7.71599,7.45201,7.12645,8.01536,8.16132,8.19431,7.64807,7.99758,8.09109,7.19488,6.42854,7.67954,8.04636,7.64061,7.98115,7.48779,7.71456,8.56371,7.74519,7.32292,7.06666,5.85001,8.06122,7.48051,7.32894,6.89154,8.20372,7.22595,6.91031,8.25978,7.83494,8.03938,7.03457,8.45294,7.41347,7.06025,7.52165,7.606,5.95516,7.55375
